,date,states,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,dateChecked,death,hospitalized,totalTestResults,lastModified,recovered,total,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash,dates_dt
0,20210307,56,28756489.0,74582825.0,11808.0,40199.0,878613.0,8134.0,45475.0,2802.0,4281.0,2021-03-07T24:00:00Z,515151.0,878613.0,363825123,2021-03-07T24:00:00Z,,0,0,842,726,131835,41835,1170059,5468834088e2fb08a860dda6178a1faabe61edce,2021-03-07
1,20210306,56,28714654.0,74450990.0,11783.0,41401.0,877887.0,8409.0,45453.0,2811.0,4280.0,2021-03-06T24:00:00Z,514309.0,877887.0,362655064,2021-03-06T24:00:00Z,,0,0,1680,503,143835,60015,1430992,21a596203ad2c78f4e54d1e69967caf126a2a5a7,2021-03-06
2,20210305,56,28654639.0,74307155.0,12213.0,42541.0,877384.0,8634.0,45373.0,2889.0,4275.0,2021-03-05T24:00:00Z,512629.0,877384.0,361224072,2021-03-05T24:00:00Z,,0,0,2221,2781,271917,68787,1744417,a35ea4289cec4bb55c9f29ae04ec0fd5ac4e0222,2021-03-05
3,20210304,56,28585852.0,74035238.0,12405.0,44172.0,874603.0,8970.0,45293.0,2973.0,4267.0,2021-03-04T24:00:00Z,510408.0,874603.0,359479655,2021-03-04T24:00:00Z,,0,0,1743,1530,177957,65487,1590984,a19ad6379a653834cbda3093791ad2c3b9fab5ff,2021-03-04
4,20210303,56,28520365.0,73857281.0,11778.0,45462.0,873073.0,9359.0,45214.0,3094.0,4260.0,2021-03-03T24:00:00Z,508665.0,873073.0,357888671,2021-03-03T24:00:00Z,,0,0,2449,2172,267001,66836,1406795,9e1d2afda1b0ec243060d6f68a7134d011c0cb2a,2021-03-03
5,20210302,56,28453529.0,73590280.0,11196.0,46388.0,870901.0,9465.0,45084.0,3169.0,4257.0,2021-03-02T24:00:00Z,506216.0,870901.0,356481876,2021-03-02T24:00:00Z,,0,0,1728,1871,255779,54248,1343519,d09d1f506dacacd07f11102ddf356ffc29bbaeb6,2021-03-02
6,20210301,56,28399281.0,73334501.0,11748.0,46738.0,869030.0,9595.0,44956.0,3171.0,4252.0,2021-03-01T24:00:00Z,504488.0,869030.0,355138357,2021-03-01T24:00:00Z,,0,0,1241,1024,118077,48092,1154440,b8084497a1216c1ba4e391d7496b7c0ee669cffa,2021-03-01
7,20210228,56,28351189.0,73216424.0,11708.0,47352.0,868006.0,9802.0,44907.0,3245.0,4252.0,2021-02-28T24:00:00Z,503247.0,868006.0,353983917,2021-02-28T24:00:00Z,,0,0,1051,879,203599,54349,1408422,c7cfdf3c2bf7472966bada1560de5d2d7a30277e,2021-02-28
8,20210227,56,28296840.0,73012825.0,11731.0,48871.0,867127.0,10114.0,44875.0,3335.0,4252.0,2021-02-27T24:00:00Z,502196.0,867127.0,352575495,2021-02-27T24:00:00Z,,0,0,1847,1428,205090,71245,1655179,b1154e8002e47ec585f769adf5ceecaa53dc8cbb,2021-02-27
9,20210226,56,28225595.0,72807735.0,11945.0,51112.0,865699.0,10466.0,44791.0,3466.0,4247.0,2021-02-26T24:00:00Z,500349.0,865699.0,350920316,2021-02-26T24:00:00Z,,0,0,2141,1868,276829,74857,1803309,24286d9bbff64d4ff6b09301e75eac682dafc732,2021-02-26
10,20210225,56,28150738.0,72530906.0,11813.0,52669.0,863831.0,10846.0,44636.0,3567.0,4240.0,2021-02-25T24:00:00Z,498208.0,863831.0,349117007,2021-02-25T24:00:00Z,,0,0,3138,2047,272209,75565,1826144,ebe1bcbf6b038b0d09f7c0c36a520aecb7203185,2021-02-25
11,20210224,56,28075173.0,72258697.0,12548.0,54118.0,861784.0,11026.0,44534.0,3685.0,4227.0,2021-02-24T24:00:00Z,495070.0,861784.0,347290863,2021-02-24T24:00:00Z,,0,0,2447,2172,245318,73258,1450666,f46ae4b6bbcbbe58141dc508d24dd529cd90ba21,2021-02-24
12,20210223,56,28001915.0,72013379.0,11200.0,55058.0,859612.0,11272.0,44420.0,3755.0,4214.0,2021-02-23T24:00:00Z,492623.0,859612.0,345840197,2021-02-23T24:00:00Z,,0,0,2241,2164,225267,69105,1193835,96928c4e03f13733e95f54901bc2c8d57445bab7,2021-02-23
13,20210222,56,27932810.0,71788112.0,9499.0,55403.0,857448.0,11536.0,44266.0,3804.0,4200.0,2021-02-22T24:00:00Z,490382.0,857448.0,344646362,2021-02-22T24:00:00Z,,0,0,1235,1305,123611,52530,1201247,3cde33e40533d0a5b51b1ec41a3af393e95c3273,2021-02-22
14,20210221,56,27880280.0,71664501.0,9442.0,56159.0,856143.0,11862.0,44216.0,3915.0,4197.0,2021-02-21T24:00:00Z,489147.0,856143.0,343445115,2021-02-21T24:00:00Z,,0,0,1287,997,156778,58702,1232995,dc563e668d3d69a90a8b7d7adffa40cdf3dcf816,2021-02-21
15,20210220,56,27821578.0,71507723.0,9408.0,58222.0,855146.0,12120.0,44166.0,3932.0,4197.0,2021-02-20T24:00:00Z,487860.0,855146.0,342212120,2021-02-20T24:00:00Z,,0,0,2160,1732,141790,72354,1290481,52d338d72d7d17223e1783c89441e0339b6adae0,2021-02-20
16,20210219,56,27749224.0,71365933.0,8711.0,59882.0,853414.0,12491.0,44085.0,4118.0,4187.0,2021-02-19T24:00:00Z,485700.0,853414.0,340921639,2021-02-19T24:00:00Z,,0,0,2477,2674,224755,74676,1878033,bfdee77c573a027acf9119a7dfce7d0d3df0dd34,2021-02-19
17,20210218,56,27674548.0,71141178.0,8679.0,62224.0,850740.0,13036.0,43964.0,4180.0,4178.0,2021-02-18T24:00:00Z,483223.0,850740.0,339043606,2021-02-18T24:00:00Z,,0,0,2616,2497,218491,66824,1345849,a809f4c3d6315a68bb66051b6ebdbe69683c5eed,2021-02-18
18,20210217,56,27607724.0,70922687.0,8548.0,63329.0,848243.0,13094.0,43823.0,4271.0,4154.0,2021-02-17T24:00:00Z,480607.0,848243.0,337697757,2021-02-17T24:00:00Z,,0,0,2348,2857,233666,66839,1298421,cf5fb5115cfaedf59e7d77bf3412dbc5db27f345,2021-02-17
19,20210216,56,27540885.0,70689021.0,11547.0,64457.0,845386.0,13607.0,43673.0,4415.0,4149.0,2021-02-16T24:00:00Z,478259.0,845386.0,336399336,2021-02-16T24:00:00Z,,0,0,1353,2094,101102,56312,1053698,4aa66270ec18ee9643108425792c67816c05b92b,2021-02-16
20,20210215,56,27484573.0,70587919.0,11494.0,65379.0,843292.0,13790.0,43553.0,4468.0,4143.0,2021-02-15T24:00:00Z,476906.0,843292.0,335345638,2021-02-15T24:00:00Z,,0,0,1078,1130,143388,55077,1123560,25ac7551bc495c875a0907ffead0e698ec6c3ceb,2021-02-15
21,20210214,56,27429496.0,70444531.0,11515.0,66947.0,842162.0,14038.0,43516.0,4542.0,4141.0,2021-02-14T24:00:00Z,475828.0,842162.0,334222078,2021-02-14T24:00:00Z,,0,0,1366,1236,171877,72164,1439631,873b42c67f74f8c72b340c94236bfb155e694588,2021-02-14
22,20210213,56,27357332.0,70272654.0,11529.0,69207.0,840926.0,14387.0,43463.0,4648.0,4140.0,2021-02-13T24:00:00Z,474462.0,840926.0,332782447,2021-02-13T24:00:00Z,,0,0,3467,1805,234293,90642,1757608,8f0b5a4e4e3bbc940bd1328a22e5422e2dacede9,2021-02-13
23,20210212,56,27266690.0,70038361.0,9434.0,71471.0,839121.0,14766.0,43389.0,4849.0,4126.0,2021-02-12T24:00:00Z,470995.0,839121.0,331024839,2021-02-12T24:00:00Z,,0,0,5427,2347,255983,101030,1812454,65ae82d4a91169e22eeae4f969ee9e1144c14c6d,2021-02-12
24,20210211,56,27165660.0,69782378.0,11981.0,74208.0,836774.0,15181.0,43291.0,4970.0,4113.0,2021-02-11T24:00:00Z,465568.0,836774.0,329212385,2021-02-11T24:00:00Z,,0,0,3873,2460,260124,102417,1855929,f05b30b7eceb6d10f7096c2ba165812148016c03,2021-02-11
25,20210210,56,27063243.0,69522254.0,12079.0,76979.0,834314.0,15788.0,43184.0,5121.0,4106.0,2021-02-10T24:00:00Z,461695.0,834314.0,327356456,2021-02-10T24:00:00Z,,0,0,3445,3226,155861,95194,1382709,1a3ef4c21857a7d1e01ab2a35db094c74bc07cf1,2021-02-10
26,20210209,56,26968049.0,69366393.0,10516.0,79179.0,831088.0,16129.0,43000.0,5216.0,4092.0,2021-02-09T24:00:00Z,458250.0,831088.0,325973747,2021-02-09T24:00:00Z,,0,0,2795,3144,337168,92986,1488481,fdbc90bfdaa52dc8751eb4bb9c7a2d5f86bde24f,2021-02-09
27,20210208,56,26875063.0,69029225.0,12114.0,80055.0,827944.0,16174.0,42833.0,5260.0,4080.0,2021-02-08T24:00:00Z,455455.0,827944.0,324485266,2021-02-08T24:00:00Z,,0,0,1309,1638,142156,77737,1400009,936e8fcad04008acb541ee2058fd9985f894bf4d,2021-02-08
28,20210207,56,26797326.0,68887069.0,12061.0,81439.0,826306.0,16616.0,42779.0,5342.0,4079.0,2021-02-07T24:00:00Z,454146.0,826306.0,323085257,2021-02-07T24:00:00Z,,0,0,1475,1543,208303,95994,1498808,c730a404f431c17a415a91600acb6fd58c5ce52a,2021-02-07
29,20210206,56,26701332.0,68678766.0,12070.0,84233.0,824763.0,17093.0,42730.0,5475.0,4078.0,2021-02-06T24:00:00Z,452671.0,824763.0,321586449,2021-02-06T24:00:00Z,,0,0,2994,2443,282477,114557,1888854,f2eb11820d617aa16e1435510aaad773d6590965,2021-02-06
30,20210205,56,26586775.0,68396289.0,11546.0,86373.0,822320.0,17284.0,42626.0,5596.0,4060.0,2021-02-05T24:00:00Z,449677.0,822320.0,319697595,2021-02-05T24:00:00Z,,0,0,3543,2940,270754,131146,1868496,3455487bac3650d9404b5131f60b08cf83c6fb70,2021-02-05
31,20210204,56,26455629.0,68125535.0,11914.0,88668.0,819380.0,17918.0,42472.0,5732.0,4059.0,2021-02-04T24:00:00Z,446134.0,819380.0,317829099,2021-02-04T24:00:00Z,,0,0,5212,3402,217496,123907,1663995,fd09c001d1bbe3298e8cca5fc2f6274da0a7354c,2021-02-04
32,20210203,56,26331722.0,67908039.0,12077.0,91440.0,815978.0,18147.0,42323.0,5920.0,4044.0,2021-02-03T24:00:00Z,440922.0,815978.0,316165104,2021-02-03T24:00:00Z,,0,0,3685,3975,224499,116960,1384881,be4f903141d09785b4c813ee405ecc00a213f1f7,2021-02-03
33,20210202,56,26214762.0,67683540.0,10590.0,92880.0,812003.0,18388.0,42148.0,6047.0,4035.0,2021-02-02T24:00:00Z,437237.0,812003.0,314780223,2021-02-02T24:00:00Z,,0,0,3486,3285,167082,117616,1385595,7d5dd48cbe3b8d7dfea5c742c21254067746bec1,2021-02-02
34,20210201,56,26097146.0,67516458.0,11957.0,93536.0,808718.0,18572.0,41998.0,6086.0,4025.0,2021-02-01T24:00:00Z,433751.0,808718.0,313394628,2021-02-01T24:00:00Z,,0,0,1562,1766,344975,120200,1507545,c8cbd934a83b14f87b81afb3cbac8f7e35cc414d,2021-02-01
35,20210131,56,25976946.0,67171483.0,12007.0,95013.0,806952.0,18968.0,41934.0,6291.0,4019.0,2021-01-31T24:00:00Z,432189.0,806952.0,311887083,2021-01-31T24:00:00Z,,0,0,2059,2171,224593,119367,1725724,413d163cc9271644e964981ca05aa8d7f24b06d4,2021-01-31
36,20210130,56,25857579.0,66946890.0,11986.0,97561.0,804781.0,19130.0,41872.0,6329.0,4016.0,2021-01-30T24:00:00Z,430130.0,804781.0,310161359,2021-01-30T24:00:00Z,,0,0,2982,3147,232299,148824,2139579,8d8e8a7cebd04e5f4ff04bca2a4f4314367541a9,2021-01-30
37,20210129,56,25708755.0,66714591.0,12400.0,101003.0,801634.0,19609.0,41758.0,6483.0,4011.0,2021-01-29T24:00:00Z,427148.0,801634.0,308021780,2021-01-29T24:00:00Z,,0,0,3503,2835,284168,167111,1955101,d90ea5be8516dd1eb5b14cb3bd052d96e3bbcb64,2021-01-29
38,20210128,56,25541644.0,66430423.0,12095.0,104303.0,798799.0,20113.0,41588.0,6642.0,4000.0,2021-01-28T24:00:00Z,423645.0,798799.0,306066679,2021-01-28T24:00:00Z,,0,0,4011,3500,269667,157306,1936761,bf5913df359fad9335f9935156aca19ff475abe0,2021-01-28
39,20210127,56,25384338.0,66160756.0,11972.0,107444.0,795299.0,20497.0,41402.0,6806.0,3985.0,2021-01-27T24:00:00Z,419634.0,795299.0,304129918,2021-01-27T24:00:00Z,,0,0,4077,4134,244553,153985,1626393,65ebb14b4705db52bf942a6648d319dcd782a7d3,2021-01-27
40,20210126,56,25230353.0,65916203.0,9879.0,108960.0,791165.0,20573.0,41205.0,6832.0,3976.0,2021-01-26T24:00:00Z,415557.0,791165.0,302503525,2021-01-26T24:00:00Z,,0,0,3734,3705,377450,146448,1733799,b579f2fbc6acacec1cb5f01d1457a300ba8478ea,2021-01-26
41,20210125,56,25083905.0,65538753.0,10963.0,109938.0,787460.0,20875.0,41028.0,6857.0,3949.0,2021-01-25T24:00:00Z,411823.0,787460.0,300769726,2021-01-25T24:00:00Z,,0,0,1593,2515,217006,133454,1630391,7ac5b4603ed3847c7640b1f11939b3d00a0fa769,2021-01-25
42,20210124,56,24950451.0,65321747.0,10892.0,110628.0,784945.0,21168.0,40931.0,6989.0,3943.0,2021-01-24T24:00:00Z,410230.0,784945.0,299139335,2021-01-24T24:00:00Z,,0,0,1944,1909,223447,144234,1792892,56bd86a819eb8e007be349fff8e82e40c32ceae2,2021-01-24
43,20210123,56,24806217.0,65098300.0,10864.0,113609.0,783036.0,21657.0,40853.0,7110.0,3941.0,2021-01-23T24:00:00Z,408286.0,783036.0,297346443,2021-01-23T24:00:00Z,,0,0,3591,6652,274547,177118,1990072,84f81c850167cadb14a4a060609df7d2d4d2a746,2021-01-23
44,20210122,56,24629099.0,64823753.0,11247.0,116264.0,776384.0,22008.0,40687.0,7236.0,3919.0,2021-01-22T24:00:00Z,404695.0,776384.0,295356371,2021-01-22T24:00:00Z,,0,0,3980,4325,284392,190915,2022028,e24b99e3bae4a935c380b80e234a574926441830,2021-01-22
45,20210121,56,24438184.0,64539361.0,10907.0,119949.0,772059.0,22309.0,40481.0,7370.0,3910.0,2021-01-21T24:00:00Z,400715.0,772059.0,293334343,2021-01-21T24:00:00Z,,0,0,3878,4053,267695,186275,1933682,bb138961fc66e8b2ea79a238f739551aa16fe3bf,2021-01-21
46,20210120,56,24251909.0,64271666.0,10529.0,122754.0,768006.0,22834.0,40340.0,7564.0,3897.0,2021-01-20T24:00:00Z,396837.0,768006.0,291400661,2021-01-20T24:00:00Z,,0,0,4409,5105,342450,189203,1851350,19b12ce4349b1fd111e4d63b7d1797468980a6a6,2021-01-20
47,20210119,56,24062706.0,63929216.0,11503.0,123910.0,762901.0,23054.0,40103.0,7688.0,3883.0,2021-01-19T24:00:00Z,392428.0,762901.0,289549311,2021-01-19T24:00:00Z,,0,0,2141,3206,329847,146626,1596863,b069c161ec80f04a03e70dea10ac259c605c1b59,2021-01-19
48,20210118,56,23916080.0,63599369.0,11477.0,123848.0,759695.0,23226.0,39973.0,7772.0,3865.0,2021-01-18T24:00:00Z,390287.0,759695.0,287952448,2021-01-18T24:00:00Z,,0,0,1395,2839,192825,150792,1771268,ef190776ca04f3e972b53f03bafbdfec218f4425,2021-01-18
49,20210117,56,23765288.0,63406544.0,11404.0,124387.0,756856.0,23432.0,39864.0,7797.0,3860.0,2021-01-17T24:00:00Z,388892.0,756856.0,286181180,2021-01-17T24:00:00Z,,0,0,2053,2167,277842,187218,1916756,e29bfabdbaa89472798aa8e1cba4db1beb63bc60,2021-01-17
50,20210116,56,23578070.0,63128702.0,11334.0,126139.0,754689.0,23524.0,39797.0,7755.0,3858.0,2021-01-16T24:00:00Z,386839.0,754689.0,284264424,2021-01-16T24:00:00Z,,0,0,3709,4039,226342,218085,2116224,e5cea62667366bd7093839c0276bf83a61fcda72,2021-01-16
51,20210115,56,23359985.0,62902360.0,11948.0,127235.0,750650.0,23593.0,39626.0,7772.0,3845.0,2021-01-15T24:00:00Z,383130.0,750650.0,282148200,2021-01-15T24:00:00Z,,0,0,3679,4000,410997,246454,2309884,a4b29428684b5a0959876706ca929d12c5433cf0,2021-01-15
52,20210114,56,23113531.0,62491363.0,12138.0,128947.0,746650.0,23891.0,39418.0,7878.0,3829.0,2021-01-14T24:00:00Z,379451.0,746650.0,279838316,2021-01-14T24:00:00Z,,0,0,3915,3792,305894,225616,2048899,cd91e17b0def33785de71a7549756d286b7c7166,2021-01-14
53,20210113,56,22887915.0,62185469.0,10942.0,130391.0,742858.0,23857.0,39248.0,7902.0,3811.0,2021-01-13T24:00:00Z,375536.0,742858.0,277789417,2021-01-13T24:00:00Z,,0,0,4087,5312,237885,224491,1827396,2f9667c57165ba6939d6a3d76638d611040ae25c,2021-01-13
54,20210112,56,22663424.0,61947584.0,9181.0,131326.0,737546.0,23881.0,39049.0,7879.0,3796.0,2021-01-12T24:00:00Z,371449.0,737546.0,275962021,2021-01-12T24:00:00Z,,0,0,4064,4657,428795,218020,1944234,93d2b6c0714657433c0dc251b4e6c1279b8435bb,2021-01-12
55,20210111,56,22445404.0,61518789.0,11039.0,129793.0,732889.0,23501.0,38823.0,7786.0,3773.0,2021-01-11T24:00:00Z,367385.0,732889.0,274017787,2021-01-11T24:00:00Z,,0,0,1733,3045,225808,195255,1695767,ca478b2ae76d70a97934da0c81a188f7cb04c111,2021-01-11
56,20210110,56,22250149.0,61292981.0,10957.0,129223.0,729844.0,23640.0,38706.0,7878.0,3771.0,2021-01-10T24:00:00Z,365652.0,729844.0,272322020,2021-01-10T24:00:00Z,,0,0,2068,2413,270382,228732,2051661,5828c7357585b859193e42bfa46eb3f8e4ef681f,2021-01-10
57,20210109,56,22021417.0,61022599.0,10850.0,130781.0,727431.0,23718.0,38607.0,7791.0,3767.0,2021-01-09T24:00:00Z,363584.0,727431.0,270270359,2021-01-09T24:00:00Z,,0,0,3537,6683,290183,269368,2137700,5a0de1b0ec7133e8a171cf24e6caf794b63e3891,2021-01-09
58,20210108,56,21752049.0,60732416.0,11633.0,131921.0,720748.0,23912.0,38432.0,7908.0,3756.0,2021-01-08T24:00:00Z,360047.0,720748.0,268132659,2021-01-08T24:00:00Z,,0,0,3780,4705,320284,295121,2146223,3327b0836eb2d5fffa282cfc2165c29244f644ac,2021-01-08
59,20210107,56,21456928.0,60412132.0,11612.0,132370.0,716043.0,23821.0,38236.0,7900.0,3748.0,2021-01-07T24:00:00Z,356267.0,716043.0,265986436,2021-01-07T24:00:00Z,,0,0,4079,5312,246578,272043,1928262,44a9a7690a86596cf85b25106d12338ff24a8562,2021-01-07
60,20210106,56,21184885.0,60165554.0,10062.0,132474.0,710731.0,23708.0,38064.0,7946.0,3739.0,2021-01-06T24:00:00Z,352188.0,710731.0,264058174,2021-01-06T24:00:00Z,,0,0,3902,6607,263088,250184,1650493,c6cfe08b9da3b4f60bcf5cd3f656857351539af3,2021-01-06
61,20210105,56,20934701.0,59902466.0,8008.0,131195.0,704124.0,23509.0,37841.0,7976.0,3718.0,2021-01-05T24:00:00Z,348286.0,704124.0,262407681,2021-01-05T24:00:00Z,,0,0,3484,4290,480256,219075,1721007,4033d16666fc7a54fc25b9f9cf61e77a42467376,2021-01-05
62,20210104,56,20715626.0,59422210.0,9463.0,128210.0,699834.0,23435.0,37586.0,7930.0,3692.0,2021-01-04T24:00:00Z,344802.0,699834.0,260686674,2021-01-04T24:00:00Z,,0,0,1547,3892,148614,179571,1512611,703292d7d91a0c7952dbd78e3af748c8efc4ae69,2021-01-04
63,20210103,56,20536055.0,59273596.0,9407.0,125562.0,695942.0,23243.0,37433.0,7939.0,3688.0,2021-01-03T24:00:00Z,343255.0,695942.0,259174063,2021-01-03T24:00:00Z,,0,0,1455,2226,215583,208457,1444257,c92307bc37ede22e36c624c7643207abf1fbdc02,2021-01-03
64,20210102,56,20327598.0,59058013.0,9356.0,123614.0,693716.0,23133.0,37309.0,7910.0,3684.0,2021-01-02T24:00:00Z,341800.0,693716.0,257729806,2021-01-02T24:00:00Z,,0,0,2406,3051,221792,280318,1934350,964cdff7c12b83ecc0af302f739d1571face5514,2021-01-02
65,20210101,56,20047280.0,58836221.0,11506.0,125047.0,690665.0,23255.0,37196.0,7990.0,3681.0,2021-01-01T24:00:00Z,339394.0,690665.0,255795456,2021-01-01T24:00:00Z,,0,0,2592,4550,192048,182906,1545537,a29a5296bd58c5f020abefea378ba2a055d0f429,2021-01-01
66,20201231,56,19864374.0,58644173.0,14931.0,125423.0,686115.0,23097.0,37066.0,8004.0,3672.0,2020-12-31T24:00:00Z,336802.0,686115.0,254249919,2020-12-31T24:00:00Z,,0,0,3297,4348,262855,226246,1797220,cef3a8376ab88554ce0f09ccfbbe4d734cab6d69,2020-12-31
67,20201230,56,19638128.0,58381318.0,14200.0,125220.0,681767.0,23069.0,36855.0,7930.0,3653.0,2020-12-30T24:00:00Z,333505.0,681767.0,252452699,2020-12-30T24:00:00Z,,0,0,3900,5514,215107,229496,1583713,0d40313af81b9382d38da6e01f0139975b04751a,2020-12-30
68,20201229,56,19408632.0,58166211.0,9939.0,124686.0,676253.0,22838.0,36583.0,7885.0,3635.0,2020-12-29T24:00:00Z,329605.0,676253.0,250868986,2020-12-29T24:00:00Z,,0,0,3289,5261,201698,199679,1343514,c3dc78846d0b61d8ae945eab8b8e9dd34fc63730,2020-12-29
69,20201228,56,19208953.0,57964513.0,10365.0,121202.0,670992.0,22579.0,36308.0,7948.0,3612.0,2020-12-28T24:00:00Z,326316.0,670992.0,249525472,2020-12-28T24:00:00Z,,0,0,1490,3723,309721,164127,1332122,16c82ba32cdfd3f638c214a181a0d45fb93dfb8c,2020-12-28
70,20201227,56,19044826.0,57654792.0,10280.0,118720.0,667269.0,22447.0,36164.0,7878.0,3604.0,2020-12-27T24:00:00Z,324826.0,667269.0,248193350,2020-12-27T24:00:00Z,,0,0,1397,2302,204288,153540,1395240,aebe69f121ab9b72096c463e7d12aeda571b8e1c,2020-12-27
71,20201226,56,18891286.0,57450504.0,10229.0,117344.0,664967.0,22373.0,36038.0,7809.0,3593.0,2020-12-26T24:00:00Z,323429.0,664967.0,246798110,2020-12-26T24:00:00Z,,0,0,1426,2292,214555,190594,1974298,eb82459611bb6cfe37e6d272d39b319f2bf4a565,2020-12-26
72,20201225,56,18700692.0,57235949.0,10214.0,118948.0,662675.0,22418.0,35945.0,7831.0,3592.0,2020-12-25T24:00:00Z,322003.0,662675.0,244823812,2020-12-25T24:00:00Z,,0,0,1553,2047,170690,126796,1568040,a5980eace79ee8cd3b927d68bef5add46d2b11c2,2020-12-25
73,20201224,56,18573896.0,57065259.0,14410.0,120200.0,660628.0,22623.0,35899.0,7792.0,3587.0,2020-12-24T24:00:00Z,320450.0,660628.0,243255772,2020-12-24T24:00:00Z,,0,0,2958,4289,322117,206684,2031894,eee0c36e3b7d8b7c610afee8ea55ce2bd6a9845b,2020-12-24
74,20201223,56,18367212.0,56743142.0,13784.0,119463.0,656339.0,22489.0,35695.0,7819.0,3579.0,2020-12-23T24:00:00Z,317492.0,656339.0,241223878,2020-12-23T24:00:00Z,,0,0,3393,4795,304962,224526,1791481,4ba05ba003e4601aa749e8d33000cf72cf121333,2020-12-23
75,20201222,56,18142686.0,56438180.0,9934.0,117777.0,651544.0,22213.0,35428.0,7830.0,3554.0,2020-12-22T24:00:00Z,314099.0,651544.0,239432397,2020-12-22T24:00:00Z,,0,0,3137,4567,268046,193008,1770133,5fec4fca329f03ff3c115a99eb0bf20a86dda91d,2020-12-22
76,20201221,56,17949678.0,56170134.0,12425.0,115358.0,646977.0,21884.0,35178.0,7783.0,3539.0,2020-12-21T24:00:00Z,310962.0,646977.0,237662264,2020-12-21T24:00:00Z,,0,0,1480,3111,439796,179406,1974590,f505bf4ba679f7687712550db9333e33afc74a40,2020-12-21
77,20201220,56,17770272.0,55730338.0,12410.0,113601.0,643866.0,21763.0,35030.0,7695.0,3530.0,2020-12-20T24:00:00Z,309482.0,643866.0,235687674,2020-12-20T24:00:00Z,,0,0,1668,2382,249266,197494,1821629,2b79b673ce11c02fa440dc971c9006801417e5c8,2020-12-20
78,20201219,56,17572778.0,55481072.0,12420.0,113914.0,641484.0,21692.0,34949.0,7786.0,3529.0,2020-12-19T24:00:00Z,307814.0,641484.0,233866045,2020-12-19T24:00:00Z,,0,0,2708,3429,200763,204873,1859539,2d782ac03808da271652147f74d3229a0cf5ac7d,2020-12-19
79,20201218,56,17367905.0,55280309.0,13454.0,113955.0,638055.0,21745.0,34716.0,7786.0,3519.0,2020-12-18T24:00:00Z,305106.0,638055.0,232006506,2020-12-18T24:00:00Z,,0,0,2866,5214,450795,241786,2193466,325df65107a584ccac97e5453513e7e9f65ca0ae,2020-12-18
80,20201217,56,17126119.0,54829514.0,13003.0,114492.0,632841.0,21912.0,34485.0,7848.0,3504.0,2020-12-17T24:00:00Z,302240.0,632841.0,229813040,2020-12-17T24:00:00Z,,0,0,3465,5167,246432,242970,1912697,b1e22b9843afe2a53695ae61c9fbc9a69c2ecf0e,2020-12-17
81,20201216,56,16883149.0,54583082.0,12843.0,113257.0,627674.0,21943.0,34237.0,7782.0,3488.0,2020-12-16T24:00:00Z,298775.0,627674.0,227900343,2020-12-16T24:00:00Z,,0,0,3453,4776,303846,234288,1839996,23ee760bcbe241c7e29870d93e5d69963b7c56d0,2020-12-16
82,20201215,56,16648861.0,54279236.0,9693.0,112816.0,622898.0,21897.0,33958.0,7702.0,3460.0,2020-12-15T24:00:00Z,295322.0,622898.0,226060347,2020-12-15T24:00:00Z,,0,0,2924,4430,316712,193218,1833138,5e05ecf5bd263a2bec2da57da6b23cab1f128762,2020-12-15
83,20201214,56,16455643.0,53962524.0,11448.0,110573.0,618468.0,21458.0,33693.0,7699.0,3442.0,2020-12-14T24:00:00Z,292398.0,618468.0,224227209,2020-12-14T24:00:00Z,,0,0,1357,3461,456078,193286,2010951,be0820eb8c53f3475e53fea619ed8c8dd41e91d2,2020-12-14
84,20201213,56,16262357.0,53506446.0,11382.0,109298.0,615007.0,21230.0,33494.0,7535.0,3432.0,2020-12-13T24:00:00Z,291041.0,615007.0,222216258,2020-12-13T24:00:00Z,,0,0,1501,2314,299810,187251,1827310,807fc49dc1954752cf421776adb99e2c517cf158,2020-12-13
85,20201212,56,16075106.0,53206636.0,11345.0,108461.0,612693.0,21198.0,33419.0,7515.0,3430.0,2020-12-12T24:00:00Z,289540.0,612693.0,220388948,2020-12-12T24:00:00Z,,0,0,2497,3789,226203,226904,1919896,dcbb99dde12e2856523840f1d2caacb6cbe4c1f8,2020-12-12
